full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id
Jelani Baker,WR,,24.0,,Active,1.0,12245,,,99d3ef10-09a2-11ef-8665-479007ba8980
Keleki Latu,TE,BUF,23.0,,Active,1.0,12765,,,839e8540-2308-11f0-aa64-8d9c47758cf0
Jjay Mcafee,TE,,,,Active,1.0,12095,,,5074b600-0732-11ef-9f3c-2d42b25a2ec3
Malachi Corley,WR,CLE,24.0,,Active,2.0,11617,,,bae59933-8b94-4837-990e-f0a4ced3cdbb
Damiere Byrd,WR,,31.0,,Active,9.0,2673,2577667.0,28730.0,48d7bc31-808f-423c-afc8-45c2c5dfa45f
,DEF,TB,,,,,TB,,,
Josh Caldwell,RB,,25.0,,Active,3.0,6710,4426310.0,32621.0,64602329-20b8-4690-a924-544a22bd09ae
Calvin Ridley,WR,TEN,31.0,,Active,8.0,4981,3925357.0,30996.0,926e2674-52d6-4cec-9991-46ee85cc8cfd
Josh Reynolds,WR,,31.0,,Active,9.0,4171,3115306.0,30230.0,682eda79-0026-4ad8-8f45-a61ce42cb908
Brycen Hopkins,TE,,27.0,,Active,4.0,6926,3918003.0,32806.0,39cb1520-dda8-4167-95c4-4947c8383bc4
Dedrick Mills,RB,,25.0,,Active,1.0,7893,,,99254255-1116-49fc-9cb5-ccc8dccd577c
Jack Stoll,TE,CLE,28.0,,Active,5.0,7946,,,0560d134-d316-4cda-9d48-34d32267af68
Dez Fitzpatrick,WR,,27.0,,Inactive,4.0,7729,,,e1d69406-4bcf-46d3-b35f-5ef170e5258b
Tommy Hudson,TE,,27.0,,Inactive,4.0,7439,3675550.0,33340.0,62d557bc-ee99-4703-83f8-e7b1ca0c89e7
De'Zhaun Stribling,WR,SF,23.0,,Active,0.0,13417,,,ca6fa516-adeb-4fd2-9408-17c9c2e38798
Otis Anderson,RB,,23.0,,Active,1.0,8077,,,eb3bb101-aacc-4a94-bff0-7ad14d02db9d
Ricky Collins,WR,,33.0,,Active,10.0,2935,,,65b31ab4-b896-42d5-a5ef-e450c30c94d0
Darvin Kidsy,WR,,26.0,,Active,4.0,5722,3051650.0,31722.0,c99cb557-3364-4755-a353-82737ba1de6b
Rashard Higgins,WR,,28.0,,Active,7.0,3328,3042910.0,29406.0,7e34053d-00bf-4f3f-a464-329c8f5057d0
Brayden Willis,TE,SF,26.0,,Active,3.0,10224,,,733cc366-53e3-4703-a2fc-2aa860272cf3
Clive Walford,TE,,30.0,,Active,7.0,2373,2512593.0,28456.0,2e56cca7-b898-4aac-bbc5-b5bda9163be1
Cam Camper,WR,,24.0,,Active,1.0,12906,,,a18c5450-2499-11f0-a4b6-a99558c73b4d
Kenny Pickett,QB,CAR,28.0,,Active,4.0,8160,,,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08
Darnell Washington,TE,PIT,24.0,,Active,3.0,9479,,,1984b8b5-d206-4d6a-8204-c5dd0160e9f5
Kawaan Baker,WR,,27.0,,Active,4.0,7752,,,ed8d8820-4343-43cc-b41f-b98439923bef
Will Shipley,RB,PHI,23.0,,Active,2.0,11577,,,796e223d-e8d5-42ab-afb4-557fa6183357
Chimere Dike,WR,TEN,24.0,,Active,1.0,12540,,,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5
,DEF,CLE,,,,,CLE,,,
Marlin Klein,TE,HOU,23.0,,Active,0.0,13307,,,bc8c44b4-bda4-43e6-9ed4-6da16263e7f2
Jacob Huesman,QB,,28.0,,Active,5.0,3978,2567767.0,30085.0,00c179ec-833c-4588-8192-a89add825d7c
A.J. Brown,WR,NE,29.0,,Active,7.0,5859,4047646.0,31883.0,a9e580f2-1fbe-46fb-887c-c84089b507e4
Christian McCaffrey,RB,SF,30.0,,Active,9.0,4034,3117251.0,30121.0,f96db0af-5e25-42d1-a07a-49b4e065b364
Gunner Olszewski,WR,NYG,29.0,,Inactive,7.0,6699,4424106.0,32612.0,625a1777-dd9a-48c6-b512-c450b0914450
Colby Pearson,WR,,26.0,,Active,5.0,4738,3053805.0,30886.0,421eb2de-5261-4d06-bb32-6135161bee71
Geremy Davis,WR,,30.0,,Active,7.0,2487,2513030.0,28574.0,53dc492f-b4cc-4da2-a6cc-f61f7c23272f
Diontae Johnson,WR,,29.0,,Active,6.0,5937,3932905.0,31898.0,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7
Charles McClelland,RB,,24.0,,Active,1.0,11102,,,e7053490-e763-11ed-8199-d58dac5a4f8e
Darrell Stewart,WR,,25.0,,Inactive,2.0,7056,3929831.0,33233.0,4f077de6-d368-4246-84d5-de809736ddb2
Elijah McGuire,RB,KC,27.0,,Active,5.0,4263,3042494.0,30301.0,13ade86a-20c7-48fe-9d18-b3bfc135f5e9
Kaden Prather,WR,,23.0,,Active,1.0,12721,,,557ec8cb-2700-4dcb-8d5e-db0e0e5a8ef5
JaQuae Jackson,WR,LAC,26.0,,Active,2.0,11940,,,b83d66b0-0665-11ef-94ee-6dded2587f41
Romar Morris,RB,,29.0,,Active,6.0,3883,2577106.0,30016.0,03ce79bb-bcad-457e-b7a8-3c1f0b2de252
Ryan Switzer,WR,,27.0,,Active,5.0,4162,3039725.0,30246.0,6259f62d-e16f-4369-a3be-ca02f79f3026
Tyler Hudson,WR,,22.0,,Active,1.0,11148,,,125675f0-e84f-11ed-a3d8-8d06b191e5cf
Aaron Fuller,WR,,24.0,,Active,2.0,6967,4039000.0,33267.0,df2caa7b-29f4-4391-8ce0-b1b711196379
Tyrone Swoopes,TE,,27.0,,Active,5.0,4678,3046705.0,30763.0,2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170
Thomas Greaney,TE,,24.0,,Active,1.0,11351,,,b674e8f0-ec74-11ed-bbfd-0bec0ed0986d
Tim DeMorat,QB,,23.0,,Active,1.0,11163,,,db7acc50-e8eb-11ed-b137-31f8fbe5b041
Kyre Duplessis,WR,,,,Active,0.0,14056,,,7d1fbfa0-6032-11f1-8878-174e40a66234
Matt Breida,RB,,29.0,,Active,7.0,4455,3049916.0,30552.0,6249d2c0-75dc-4586-943b-1c103a9eb419
Dontrelle Inman,WR,,32.0,,Active,11.0,2291,14269.0,25120.0,61194d09-1caf-4bd6-9ff2-a6b1601a1839
BJ Baylor,RB,,24.0,,Active,1.0,8240,,,81b98a40-ca69-11ec-a83a-8732d3d5a7e3
Justin Fields,QB,KC,27.0,,Active,5.0,7591,,,cf15be8f-9117-4531-a517-2b9c7cb3e9e1
Samson Nacua,WR,,,,Active,1.0,8824,,,740bcc30-d399-11ec-96a0-c3471a31202c
Cole Herdman,TE,,26.0,,Active,3.0,6460,3116195.0,32313.0,e9620a37-f9cf-4081-ab2a-75d16af640b7
Tim Wilson,WR,,27.0,,Active,4.0,5714,4339828.0,31718.0,97c06a6b-a83c-4bec-9891-ad356761964c
Jaxon Janke,WR,,25.0,,Active,1.0,12173,,,e5405270-07ce-11ef-9177-99ffddd65e1b
Keith Kirkwood,WR,,31.0,,Active,8.0,5134,3046401.0,31517.0,430446f6-a74c-496b-8f49-4464e7d8149d
Cayleb Jones,WR,,28.0,,Active,6.0,3447,2971719.0,29679.0,78fcf400-c989-4dad-88ca-77cb4f0e0730
Cade York,K,NYJ,25.0,,Active,4.0,8258,,,ddb98961-3c13-4f6b-9e9f-3bea91a080e8
Amari Cooper,WR,,31.0,,Active,10.0,2309,2976499.0,28392.0,00f88be8-45f9-4237-b2b8-3271ec790d07
Jake Funk,RB,,26.0,,Active,3.0,7771,,,8da63045-f139-4422-9bd7-efe46c7fcf13
Keith Marshall,RB,,27.0,,Active,6.0,3397,2971062.0,29476.0,1e513f93-11e3-4328-bfbe-df688fdfe184
Michael Rector,WR,,28.0,,Active,5.0,4599,2978279.0,30773.0,8e8f0a5c-2e26-4638-a303-6809eb738795
Wes Lunt,QB,,28.0,,Active,5.0,4406,2977737.0,30436.0,fafe3f73-1208-409e-a7ff-e4c1c4e8cb80
Tevin Coleman,RB,,29.0,,Active,8.0,2378,2979477.0,28461.0,5827b78b-5150-4ba9-bc46-902428e99a31
Saquon Barkley,RB,PHI,29.0,,Active,8.0,4866,3929630.0,30972.0,9811b753-347c-467a-b3cb-85937e71e2b9
Justin Rigg,TE,,25.0,,Active,2.0,8778,,,2d121820-d2ef-11ec-96a0-c3471a31202c
Jordan Reed,TE,,31.0,,Injured Reserve,9.0,1500,15860.0,26708.0,c3bf8d3e-3b2e-4f9e-ad74-c0a684035f17
Hunter Dekkers,QB,NO,25.0,,Active,1.0,13217,,,561d7ac0-3043-11f0-aa21-cfe6c5a5e328
Taylor Sloat,TE,,,,Active,12.0,2921,,,0be6aa8c-8684-4fb8-8ba8-46019cf23a14
Kevin Marks,RB,,24.0,,Active,1.0,8424,,,31f5e3a0-ca2d-11ec-85ef-0dc0f14c8af3
Kennedy Brooks,RB,,24.0,,Active,1.0,8152,,,51b7cde0-ce18-11ec-bebb-4fec1e38b0e5
Mike Williams,WR,,30.0,,Active,8.0,4068,3045138.0,30120.0,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb
Praise Olatoke,WR,,24.0,,Active,1.0,12370,,,823e45a0-0d3d-11ef-a797-8dfd767654bb
James Mitchell,TE,CAR,26.0,,Active,4.0,8170,,,f461da0c-f764-414c-9e0d-2f02e22a68d8
Kobe Hudson,WR,,,,Active,1.0,12488,,,a6f8abf0-25f7-11f0-8ecb-77a06236c534
Damien Williams,RB,,31.0,,Inactive,9.0,1833,17359.0,28115.0,90908a56-901b-466d-8689-943075da96fe
Bryce Bobo,WR,,26.0,,Active,4.0,5787,3052102.0,31783.0,3bab74f9-a592-4dba-b06f-71aed805fd45
Darius Victor,RB,,27.0,,Active,5.0,4791,3049987.0,30915.0,5f2136e8-d439-4fd7-b023-b03fe3fdb5a1
Zach Horton,TE,DET,23.0,,Active,1.0,13110,,,9c616fe0-2617-11f0-99ad-71dad835e87c
Je'Quan Burton,WR,,24.0,,Active,1.0,12144,,,22a986c0-07c2-11ef-b583-d1d95bbb4efc
Parker Hesse,TE,,29.0,,Active,5.0,6662,3144991.0,32588.0,5aab93f1-bc81-4d83-b105-d579a14eb349
Ian Wheeler,RB,BUF,24.0,,Active,2.0,12036,,,4cbe3c80-0718-11ef-ad6b-0f2dd4b44ccd
Jaelon Acklin,WR,,26.0,,Active,4.0,5140,3121616.0,31247.0,4e9fc39f-042b-406a-9afd-ab16330a85f0
Marshall Morgan,K,,31.0,,Active,9.0,3579,,,8b8f9f11-fb57-440d-a441-24c7b099ef0a
Ahmad Fulwood,WR,,,,Active,5.0,4929,,30411.0,d1b2a6dd-837b-4dfa-b7cc-72244668748c
Josh Gordon,WR,,31.0,,Active,10.0,1244,15705.0,26561.0,b228c353-bb1f-4ba8-aa6d-d18ecf297259
Jason Sanders,K,NYJ,30.0,,Active,8.0,5119,3124679.0,31199.0,5ffb654f-0de5-424b-aa2f-ad511deb5b51
Tony Pollard,RB,TEN,29.0,,Active,7.0,5967,3916148.0,31960.0,33b0227d-4c21-4e71-b4cd-be35f7db9123
Jonah Trinnaman,WR,,25.0,,Inactive,4.0,5384,4046666.0,31323.0,8ef4eb3a-9f85-464c-8184-1fd4b8999478
Michael Bandy,WR,DEN,28.0,,Active,5.0,8076,,,ec7af934-a7f3-40f5-9fc0-210022dd6180
Ted Ginn,WR,,36.0,,Injured Reserve,15.0,695,10453.0,8263.0,3aef6950-1c19-4454-a3d0-0afe9634ea9f
Stephen Gosnell,WR,BUF,24.0,,Active,1.0,12756,,,381cb720-2305-11f0-99f5-cb5671881b43
George Holani,RB,SEA,26.0,,Active,2.0,12048,,,971a3930-0724-11ef-a47d-6f7fe8c7bc97
Clayton Tune,QB,,27.0,,Active,3.0,10217,,,b2810d1e-3ea7-4907-bb34-93b40e893c08
Dalen Cambre,WR,NYG,25.0,,Active,1.0,12888,,,01503bc0-247e-11f0-b5b5-5dec6993a22b
Chris Brazzell,WR,CAR,22.0,,Active,0.0,13353,,,0dcab415-e4a8-4f37-8164-45b9f23c668a
Jaylin Lane,WR,WAS,24.0,,Active,1.0,12641,,,2ec24c7a-8d5d-453a-b45d-03eb27c645d0
Danny Anthrop,WR,,31.0,,Active,9.0,3454,2977751.0,29595.0,d9579df1-83af-4890-9f30-bae42cce4ef3
Braydon Johnson,WR,,24.0,,Active,1.0,11496,,,906c2870-f4c7-11ed-9215-a3e0daf0cd48
Rysen John,TE,,24.0,,Active,2.0,7379,4045062.0,33041.0,bb3bf01d-c100-4a9f-9b7b-21aff82a9cd7
Tre Tucker,WR,LV,25.0,,Active,3.0,10213,,,9beb72c5-5a81-413c-ada3-ff4854c95cf4
Ja'Mori Maclin,WR,BUF,24.0,,Active,0.0,13696,,,95c171e0-426c-11f1-90b2-7d51536c8a9e
Darrell Henderson,RB,,26.0,,Active,4.0,5916,4039359.0,31902.0,380c4d9b-d4c8-456c-ba50-25519edde899
Stanley Morgan,WR,,28.0,,Active,6.0,6069,3699902.0,32469.0,8f32cbe6-9c50-4bf7-9e68-057d718fb490
Eric Wallace,TE,,33.0,,Active,6.0,3908,2326150.0,30037.0,5c7196a1-f1bc-4ff7-9f2c-be1e7e24895f
Spencer Sanders,QB,,25.0,,Active,1.0,12165,,,7ccce3e0-07cc-11ef-a4cc-a1db3b3d00dc
Trey McBride,TE,ARI,26.0,,Active,4.0,8130,,,734d54cc-c869-4e2f-a60f-c59c493f5110
Jadarian Price,RB,SEA,22.0,,Active,0.0,13286,,,17b64129-5118-4525-ac9a-d79ff5313568
Camerun Peoples,RB,,23.0,,Active,1.0,10211,,,aa28aab0-ec64-11ed-b34e-33ef114ed931
Quintin Morris,TE,JAX,27.0,,Active,5.0,7536,,,eab74cbc-ed11-46b3-bd16-1d4c997adc22
Alex Wesley,WR,,26.0,,Inactive,3.0,6163,3121110.0,32243.0,0eb7966b-01b7-40b0-bb2b-9d6de58bbd95
Adam Choice,RB,,26.0,,Active,3.0,6491,3122842.0,32332.0,1e85069d-9402-4bdb-8aa9-79e30713df43
Davon Booth,RB,CLE,24.0,,Active,0.0,13339,,,64b94c10-4278-11f1-be95-bbea5e5ad142
Alec Pierce,WR,IND,26.0,,Active,4.0,8142,,,a67ee8f8-e9de-4fb9-90b6-edca2f83f6d8
Ryan Jones,TE,,24.0,,Active,1.0,11298,,,e18bd4a0-eb97-11ed-8033-6fe95579aada
Kenny Bell,WR,,29.0,,Inactive,7.0,2465,2514150.0,28550.0,16b3f403-d14e-44f4-9046-0d8ede0687ce
Joshua Kelley,RB,,27.0,,Active,5.0,7045,3910544.0,32782.0,62542e04-3c44-4b75-8165-be674c8be75f
John Hightower,WR,,27.0,,Active,3.0,7086,4373673.0,32838.0,58e217cd-53c0-40e7-b40b-62f53d246751
Kai Locksley,WR,,25.0,,Active,1.0,7616,,,9b164aab-6d5e-4459-b479-d04438c9280a
Marcus Marshall,RB,,24.0,,Inactive,3.0,6548,3917814.0,32395.0,b248e75c-d959-4fc4-8df5-87030f462951
Aaron Anderson,WR,CLE,23.0,,Active,0.0,13309,,,d97fb4d0-4278-11f1-8a2c-2ba7842d3cc3
Kendall Hinton,WR,,26.0,,Active,3.0,7210,3700815.0,32929.0,0830e644-2d6e-446b-9da6-57d7e3472fcd
Tony Creecy,RB,,32.0,,Active,10.0,2875,2577743.0,29193.0,e88594f6-7d03-4826-a5bf-a03873caf874
Matthew Trickett,K,,23.0,,Active,1.0,11532,,,a5ab0670-0c50-11ee-8b11-71577db53722
Sean McKeon,TE,IND,28.0,,Active,6.0,6964,4036275.0,33101.0,0f369885-8ecd-4ca0-a3dc-df8530a0db6e
Kedon Slovis,QB,ARI,25.0,,Active,2.0,11648,,,4842ee80-07d1-11ef-977b-d7c6de486031
Hunter Henry,TE,NE,31.0,,Active,10.0,3214,3046439.0,29269.0,705899da-3c20-4bc3-b5d0-2e6e40655131
James Gilbert,RB,,26.0,,Active,2.0,7336,,33251.0,986b07ef-f1f7-4fa8-9e37-c790ebb4b27b
Phillip Brooks,WR,,25.0,,Active,1.0,12254,,,2df54b50-0a4b-11ef-9bbe-d3620d6d51f7
Deon Yelder,TE,,27.0,,Active,4.0,5277,3059766.0,31519.0,cad43704-4231-4a72-b616-c66642103452
Darius Davis,WR,,,,Active,11.0,2925,,,9c103bb4-eb3b-440a-bfa2-dc11076b0528
Mitchell Trubisky,QB,TEN,31.0,,Active,9.0,3976,3039707.0,30115.0,7a1b8f1a-9024-4897-86b0-01c63e00305e
Roman Hemby,RB,LV,23.0,,Active,0.0,13416,,,f5d02460-4194-11f1-b42b-111a688b2d6a
Kevin Foelsch,TE,,24.0,,Active,1.0,12215,,,d4443700-07da-11ef-ad05-033a229a3a41
Brennan Eagles,WR,,,,Active,1.0,7584,,,b67f1dea-6093-4109-8c0a-ded4ff0e1984
Trebor Pena,WR,JAX,24.0,,Active,0.0,13356,,,51880560-41b9-11f1-acf9-97fd322b9ffc
Trevor Lawrence,QB,JAX,26.0,,Active,5.0,7523,,,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736
Matt Corral,QB,,25.0,,Active,2.0,8164,,,d7f4a7fe-86b6-44d8-8944-58271f1299b1
Jaxson Dart,QB,NYG,23.0,,Active,1.0,12508,,,53848cba-bcad-4cd0-bb35-0a1f6ed111d1
Chris Hilton,WR,WAS,23.0,,Active,0.0,13674,,,bb529080-4260-11f1-a80d-bff068733e76
Jaheim Bell,TE,PIT,25.0,,Active,2.0,11605,,,c9b2f6f5-b8bc-48ca-ac33-fa18883c2f6b
Chase Curtis,TE,NYJ,,,Active,0.0,13839,,,eb833c40-42bb-11f1-a7de-013e4abcee3d
Marchie Murdock,WR,,27.0,,Active,4.0,5207,3042452.0,31282.0,c070cfa8-e3c1-4dd2-880b-684e137438fd
Roland Rivers,QB,,,,Inactive,1.0,7897,,,61a7c5cf-2803-4715-9d28-27815e8b5306
Savon Scarver,WR,,,,Active,1.0,8700,,,aff5bb20-ce08-11ec-9598-03840dd5f387
Evan Engram,TE,DEN,31.0,,Active,9.0,4066,3051876.0,30136.0,e21365af-8d66-416e-b0a5-8816d18fcfd9
Josh Vann,WR,,23.0,,Active,1.0,11329,,,2409d6b0-ec65-11ed-95b2-dda9125b00c8
Harrison Wallace,WR,ARI,23.0,,Active,0.0,13670,,,38305450-4259-11f1-8903-9383895bb91d
Jacory Croskey-Merritt,RB,WAS,25.0,,Active,1.0,12533,,,202b8be6-40d2-49ed-b256-312ac45ec70f
Jamire Jordan,WR,,,,Active,3.0,6524,3124538.0,32361.0,91bd5e05-4549-4202-bf7b-6bbd335d038d
Chris Manhertz,TE,NYG,34.0,,Active,11.0,3048,2531358.0,28365.0,7c7b5515-7786-4e24-9ce0-34e6a8bd5727
Ezekiel Elliott,RB,,29.0,,Active,9.0,3164,3051392.0,29238.0,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a
Nick Easley,WR,,24.0,,Active,3.0,6227,4240591.0,32412.0,862b132b-c187-4c43-ba6d-242ae660ebda
K.J. Costello,QB,,25.0,,Active,1.0,8087,,,56ab0b58-7b02-46d9-b15c-cb498dafbfc4
Kendrick Ings,WR,,35.0,,Active,11.0,3052,,,64ff08e2-5057-4a9f-ab01-df411865b98c
Will Grier,QB,CAR,31.0,,Active,7.0,5903,3115252.0,31932.0,7905e9be-2f66-4ff5-a6e9-dbe281bf4822
Chase Claypool,WR,,26.0,,Inactive,4.0,6886,4046692.0,32719.0,53ed110c-f022-4759-afd3-1cd3436dbba7
Antonio Gibson,RB,,27.0,,Active,6.0,6945,4360294.0,32736.0,c0a8a5d0-583f-457a-9d96-70027d3f69e7
Cam Newton,QB,,32.0,,Active,11.0,954,13994.0,24788.0,214e55e4-a089-412d-9598-a16495df0d25
Tyler Ferguson,QB,,28.0,,Active,5.0,4704,3040520.0,30747.0,c10e306a-60d3-49fb-a933-6101855851d3
Josh Williams,RB,TB,25.0,,Active,1.0,12787,,,bfb346f0-2318-11f0-81b8-b7cb2fd8d89b
Charlie Taumoepeau,TE,,23.0,,Active,2.0,6932,3910630.0,33096.0,f0a9018a-4429-4c02-a4ed-04df77b4a389
Matt Prater,K,,41.0,,Active,20.0,17,11122.0,8565.0,67f5e782-f91c-4536-9818-cf4a0e7e821d
Malik Williams,RB,,25.0,,Active,4.0,5144,4047769.0,31339.0,9ac049a2-9286-4898-881a-f349bbffd223
Teagan Quitoriano,TE,ARI,26.0,,Active,4.0,8227,,,06cb6aff-c81e-4553-95ba-467187f408d4
Tiyon Evans,RB,,22.0,,Active,1.0,9223,,,a5310620-e84e-11ed-a5ed-cf76bc12ef69
Jaquarii Roberson,WR,,24.0,,Active,1.0,8232,,,6b3dfc30-d30e-11ec-8b77-45b1765fd110
Sy Barnett,WR,,25.0,,Active,1.0,11111,,,8384f020-e779-11ed-a194-952a9c96e8ac
Anthony Dable,WR,,33.0,,Active,6.0,3148,3966261.0,29226.0,317ddb52-a14b-4385-8961-dc526d6a509c
Cameron Clear,TE,,32.0,,Active,10.0,2898,3044687.0,28660.0,68023e2f-1452-4741-a3f5-ea59f8139dba
Dredrick Snelson,WR,,23.0,,Inactive,3.0,6362,4044148.0,32098.0,1d54c51b-6782-4231-9835-f7c279b86670
J.J. McCarthy,QB,MIN,23.0,,Active,2.0,11565,,,587cc3c3-aeda-4ac7-8803-a7e4db195534
John Rhys Plumlee,QB,,25.0,,Active,2.0,11859,,,ae9d46e0-04fb-11ef-be6e-9d02c2c072c1
Kyle Philips,WR,,26.0,,Active,3.0,8171,,,d32dad06-4e96-4a95-8db4-3a63948dc685
Matt Colburn,RB,,25.0,,Active,3.0,6385,3919544.0,32129.0,802d7f08-9fbf-41bc-aa67-2bc6c8a09963
Sincere McCormick,RB,SF,25.0,,Active,4.0,8220,,,2e808f70-d3a3-11ec-96a0-c3471a31202c
TD Ayo-Durojaiye,RB,,,,Active,1.0,12039,,,a2497f70-0718-11ef-9da1-47d354605861
Chase Daniel,QB,,36.0,,Active,14.0,490,12471.0,9678.0,0045a36c-f464-49e0-a25a-9210edc94bc1
Rashid Shaheed,WR,SEA,27.0,,Active,4.0,8676,,,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d
Malachi Fields,WR,NYG,22.0,,Active,0.0,13285,,,ed9f9d96-d1e5-43bd-ac69-cbd29bb0b9bb
Olamide Zaccheaus,WR,ATL,28.0,,Active,7.0,6271,3917914.0,32123.0,d8281390-f081-41e5-b55e-75779536fe94
Garrett Dickerson,TE,,26.0,,Active,4.0,5756,3116132.0,31751.0,a9a138f8-372d-4d49-9e6e-5e423ce885fb
Jeff Caldwell,WR,KC,23.0,,Active,0.0,13392,,,068f0100-418f-11f1-8f01-fd225203c6fa
Casey Bauman,QB,,24.0,,Active,1.0,11848,,,438e53a0-04fe-11ef-b88b-abb6b2a93786
Ramel Keyton,WR,,24.0,,Active,1.0,11885,,,fa040100-0500-11ef-a92c-7305b2360f34
KJ Hill,WR,LAC,24.0,,Active,2.0,6866,3915522.0,32890.0,a42da2a1-42c0-4d45-85f0-ab5c9af37e6f
Andrew Gleichert,TE,,33.0,,Active,10.0,2756,2515408.0,28651.0,f784df11-3dd6-4a33-a6c2-437072e12465
Austin Seibert,K,,28.0,,Active,6.0,6219,3821683.0,32002.0,bd1f047a-978f-4643-b55f-f4d3b0719a4e
Austin Carr,WR,,28.0,,Inactive,5.0,4416,2974339.0,30656.0,4316bbf5-0d02-4392-9fbc-33be86f87446
Cam Johnson,WR,,25.0,,Active,1.0,12086,,,47cb5c80-072c-11ef-a8c6-4de1d9843c9c
Phillip Sims,QB,,32.0,,Active,10.0,2651,2088468.0,29067.0,4372d6fb-1e5b-404e-986c-c21014d72ab0
Sean Culkin,TE,,28.0,,Inactive,5.0,4660,2971426.0,30420.0,5cc0007b-4561-4ff2-8fa7-242bec47dc5a
Will Reichard,K,MIN,25.0,,Active,2.0,11792,,,6f667582-b880-4c41-a105-59c347a36c0d
Le'Veon Moss,RB,,,,Active,0.0,13300,,,d9ce33c0-4198-11f1-80b9-cd053c01d2da
Isaiah Hodgins,WR,NYG,27.0,,Active,6.0,6920,4242540.0,32877.0,1d1c217b-6407-40d7-aebb-ba95fa05d127
Ashton Jeanty,RB,LV,22.0,,Active,1.0,12527,,,320fc4b7-76c7-43af-bbfd-1a22ba8f78cb
Jonathan Mingo,WR,DAL,25.0,,Active,3.0,10225,,,6cf0c82d-87e4-4cfc-8475-77667ed92796
Mitch Mathews,WR,,30.0,,Active,6.0,3516,2474890.0,29883.0,63e397d3-a530-40fe-89e8-bfc27a65a4d7
Riley Leonard,QB,IND,23.0,,Active,1.0,12470,,,38b62d7f-4403-4e2b-8083-4d0cd08e81aa
Jacob Warren,TE,,24.0,,Active,1.0,12118,,,91c38b50-0759-11ef-8253-cf5033984f5c
Germone Hopper,WR,,28.0,,Active,5.0,4827,2977663.0,30939.0,d080f23b-b701-4391-b3e6-9c3eb1426eb1
Mitchell Evans,TE,CAR,23.0,,Active,1.0,12473,,,788b494d-d624-46ae-a956-81bd10f6a044
Zander Horvath,RB,,25.0,,Active,2.0,8428,,,754eb3a7-d14a-4e54-ba31-c1f80e02ae08
Terion Stewart,RB,KC,24.0,,Active,0.0,13780,,,9dfa1720-4291-11f1-8ff5-8dccd5ef548d
Silas Bolden,WR,,24.0,,Active,1.0,12880,,,84ff19a0-245b-11f0-a7e0-afe00708f14c
,DEF,ATL,,,,,ATL,,,
Chris Rodriguez,RB,JAX,26.0,,Active,3.0,10219,,,ae5c4758-cb53-4f17-8763-b91381036af3
Chad Kelly,QB,,27.0,,Active,5.0,4051,2977665.0,30366.0,878d95f5-22d9-4f20-a3ec-2b5b117a8c5c
Taylor McNamara,TE,,27.0,,Active,5.0,4563,2976620.0,30547.0,d68d5e23-f5bc-4325-ab63-c1592bed774e
Buddy Howell,RB,,26.0,,Active,4.0,5271,3122716.0,31537.0,7f5c931b-4ebd-4309-a1d2-e04a5cf782e8
Rashaad Penny,RB,,28.0,,Active,6.0,4985,3139925.0,30997.0,2b119688-83b5-4d19-acbf-fa2087035fae
Phazahn Odom,TE,,27.0,,Active,5.0,4725,2973301.0,30858.0,e5956f10-69fd-4b5d-a7aa-b9da0d980fe0
CJ Donaldson,RB,NO,22.0,,Active,0.0,13277,,,17aea600-41af-11f1-93d0-9f964ffea979
Mecole Hardman,WR,BUF,28.0,,Active,7.0,5917,4035004.0,31888.0,fe6dc768-d576-476c-b150-53b85af2a1d1
Lee Ward,RB,,33.0,,Active,10.0,2945,,29033.0,cd77f5d4-b12f-4a6b-9db8-4f93e12d5959
DJ Moore,WR,BUF,29.0,,Active,8.0,4983,3915416.0,30994.0,d8202e6d-d03b-4cd1-a793-ff8fd39d9755
Antwane Wells,WR,ATL,25.0,,Active,1.0,12460,,,483872b0-2630-11f0-b7f1-df7c830143e7
Dallas Goedert,TE,PHI,31.0,,Active,8.0,5022,3121023.0,31019.0,e8029983-87cf-49a2-bc04-04c8233a0630
Traeshon Holden,WR,DAL,24.0,,Active,1.0,12849,,,50ac1100-23d7-11f0-9908-fbcde49adcd9
Jimmy Graham,TE,,37.0,,Active,14.0,616,13232.0,24070.0,fd85786d-3900-4dc0-9b30-334ee30413ed
C.J. Charleston,WR,,,,Active,0.0,13334,,,
,DEF,CAR,,,,,CAR,,,
Mason Kinsey,WR,TEN,27.0,,Active,6.0,7436,4057082.0,33351.0,4d14a6cd-273f-4cf4-aac0-7fe041b6c650
Brisly Estime,WR,,29.0,,Active,5.0,4434,3039738.0,30570.0,1c2868ba-265d-4768-a0c0-3205f80b07bd
Gannon Sinclair,TE,,28.0,,Active,7.0,3045,3048976.0,28813.0,c28c4493-6fd0-4b02-9dee-0e84c974d2e5
Connor Neighbors,RB,,33.0,,Active,10.0,2923,,29058.0,ca93a8c6-829f-4ec3-8ec6-da7539113fd8
